normalization,standardization,image_type,channel_image,image_resize_x,image_resize_y,Image_path,GLCM_angle,GLCM_dist,GLCM_mean,GLCM_variance,GLCM_correlation,GLCM_contrast,GLCM_dissimilarity,GLCM_homogeneity,GLCM_ASM,GLCM_energy,GLCM_max_proba,GLCM_entropy
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,2.0,11.953125,1094.1885986328125,0.563476748914775,3842.191147109884,30.87081163194444,0.0598928229315488,0.00013211433592832226,0.011494100048647666,367.0,9.587672363074441
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,4.0,11.9219970703125,1076.0364570468664,0.5617853039042097,3852.5541609071793,31.066962320176096,0.059090328881529854,0.00013077662214741552,0.011435760672006717,362.0,9.593798899344227
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,4.0,11.90625,1003.5333251953125,0.5145687521022125,4267.6999108021655,34.361584440616795,0.052054215196561025,0.0001232782171883517,0.011103072421107217,349.0,9.671374475338695
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,4.0,11.90625,1079.9011535644531,0.6925761380903106,2645.4719116531337,26.039127860482285,0.0585083695932561,0.00013149838182119263,0.011467274385013757,367.0,9.566507913458283
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,2.0,11.960968017578125,1323.3045678126061,0.7699820700132374,1982.0939283609362,20.216930271956986,0.07540880656030928,0.0001563978497361196,0.012505912591095444,424.0,9.370795323373205
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,4.0,11.929779052734375,1241.2536139419185,0.7497969996633624,2153.874246319533,21.6670248007879,0.0709329822121339,0.0001483397091117292,0.012179479016432895,413.0,9.428521390674009
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,2.0,11.953125,1241.8214416503906,0.7503792691672523,2149.481103196487,21.616961550245104,0.07068897308910169,0.00014788101146097807,0.012160633678430498,404.0,9.425480643053719
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,4.0,11.9219970703125,1214.5387458652258,0.7456987560194501,2188.9892067270794,21.999507244150937,0.0687223872590305,0.00014564552754259887,0.01206836888492388,402.0,9.436775561812954
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,4.0,11.90625,1079.9011535644531,0.6925761380903103,2645.4719116531332,26.039127860482303,0.058508369593256074,0.00013149838182119263,0.011467274385013757,367.0,9.566507913458258
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,4.0,11.90625,330.6181945800781,0.4705514355968866,3452.7404548064305,34.65316395997376,0.04381466195700854,5.084623534844264e-05,0.007130654622714708,113.0,10.230766561783964
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,2.0,11.960968017578125,583.7277855858534,0.6515187871220781,2277.7016854749604,23.2822736817397,0.06915194466709748,7.751716355214325e-05,0.008804383201118818,166.0,9.817430028285868
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,4.0,11.929779052734375,463.8943304926704,0.5725781275764072,2789.6066561784532,28.026877965798185,0.05746542130551015,6.499518750219481e-05,0.008061959284330008,139.0,10.002760997444463
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,2.0,11.953125,464.83331298828125,0.5758109455865872,2771.53235038807,27.94461805555556,0.05731613480176495,6.490137449847355e-05,0.00805613893242126,141.0,10.001216704172736
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,4.0,11.9219970703125,441.9096259921789,0.5692659248094492,2810.1853606716845,28.535969897097228,0.05481034599886482,6.269997200725088e-05,0.007918331390340448,137.0,10.026321927291685
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,4.0,11.90625,330.6181945800781,0.4705514355968861,3452.7404548064324,34.65316395997376,0.043814661957008526,5.0846235348442694e-05,0.007130654622714712,113.0,10.230766561783778
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,4.0,11.90625,484.0865783691406,0.30635568545806585,5496.032357283465,45.44682732529526,0.03647276874180889,6.736543469746959e-05,0.008207644893480078,171.0,10.107606934269661
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,2.0,11.960968017578125,816.0151391016831,0.533909127859618,3700.570618492258,30.211144903390103,0.06220826712332404,0.00010229212441828812,0.010113956912024498,243.0,9.691327190699644
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,4.0,11.929779052734375,641.844281664739,0.4230848729277589,4572.205186549503,37.184629650947144,0.04913766864156397,8.407407916357681e-05,0.009169191848989571,196.0,9.901660267339562
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,2.0,11.953125,634.41015625,0.4239976855588243,4570.107064440362,37.25954861111111,0.04889713502054671,8.301159313892358e-05,0.009111069813085815,214.0,9.905468868637929
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,4.0,11.9219970703125,609.7704658359289,0.4129027660807687,4651.160703680951,38.05385373470538,0.04688486132746729,8.07206629899538e-05,0.008984467874613043,188.0,9.925850283497878
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,4.0,11.90625,484.0865783691406,0.30635568545806574,5496.032357283461,45.44682732529529,0.03647276874180891,6.73654346974696e-05,0.008207644893480078,171.0,10.10760693426971
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,4.0,11.90625,682.4371337890625,0.37712979237346783,2633.904571132709,31.178803211122037,0.05019887320445285,8.871571079391616e-05,0.009418901782793797,232.0,9.926067038957955
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,2.0,11.960968017578125,1371.464876650252,0.6732253892706138,1389.717825824049,16.8798161439211,0.09223026845239754,0.00016153446069966019,0.01270962079291354,387.0,9.30703253314829
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,4.0,11.929779052734375,961.1096320062802,0.5320302582025672,1983.2055702646358,23.640859266080856,0.06798972954740344,0.00011830409153666824,0.010876768432612153,308.0,9.649060294379668
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,2.0,11.953125,938.2735290527344,0.5217735543257784,2031.5083320567799,24.19422615400328,0.06719471760406984,0.00011546314732777567,0.010745377951834717,300.0,9.677137282773995
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,4.0,11.9219970703125,893.166736587882,0.5001974720785968,2116.3746544309643,25.261494650079356,0.06458024149089313,0.00011114465363378187,0.01054251647538584,307.0,9.721648230606974
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,4.0,11.90625,682.4371337890625,0.37712979237346794,2633.904571132711,31.178803211122037,0.0501988732044528,8.871571079391614e-05,0.009418901782793795,232.0,9.926067038957916
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,4.0,11.90625,456.2610168457031,0.42119165517818397,3201.684606196684,34.6694015542979,0.044932964283647514,6.437031618214036e-05,0.008023111377897003,187.0,10.121363855755154
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,2.0,11.960968017578125,1140.0149254784392,0.7152483031374461,1574.072886713938,17.099669079469404,0.09783912684949982,0.00013684881425370078,0.011698239792964613,351.0,9.393985025625604
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,4.0,11.929779052734375,707.6429266840897,0.5733850902449834,2356.148225317526,25.432069631505566,0.06662481979757465,9.112867632152065e-05,0.009546134103474591,241.0,9.805419758850379
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,2.0,11.953125,682.811767578125,0.5643468578990383,2410.9472592422394,26.09963618259803,0.06515284309839241,8.818071733561343e-05,0.009390458845850581,239.0,9.83518734944546
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,4.0,11.9219970703125,638.0935859531164,0.5423909102458933,2525.5504377207776,27.421709414836425,0.06138317596554961,8.376128995079167e-05,0.009152119423979982,228.0,9.889290016639464
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,4.0,11.90625,456.2610168457031,0.4211916551781838,3201.684606196689,34.669401554297906,0.04493296428364755,6.437031618214037e-05,0.008023111377897005,187.0,10.121363855755334
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,4.0,11.90625,406.9281921386719,0.32525868144175346,3529.8222579355333,38.34794332349084,0.0387381486634055,5.906017512464304e-05,0.007685061816579164,158.0,10.26342147120533
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,2.0,11.960968017578125,788.3953881248576,0.5987693450360672,2102.6902831322386,23.349677371618387,0.06880082284933951,9.934629788395224e-05,0.009967261303083823,275.0,9.75410474657802
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,4.0,11.929779052734375,536.0806097894836,0.44221695559014895,2915.863781128891,31.84789788061344,0.04932918045503615,7.273463442574649e-05,0.008528460261134274,211.0,10.081984425020133
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,2.0,11.953125,536.8191223144531,0.44968020639052914,2884.5747127757345,31.624207261029408,0.04925062072382764,7.258920923363636e-05,0.008519930119058276,228.0,10.078483385100323
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,4.0,11.9219970703125,526.2291145175695,0.44057015014924183,2921.760908462602,32.073223519172664,0.049055769345564104,7.175208593656284e-05,0.008470660301095945,207.0,10.092582510550345
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,4.0,11.90625,406.9281921386719,0.3252586814417532,3529.8222579355315,38.34794332349081,0.03873814866340549,5.906017512464307e-05,0.007685061816579166,158.0,10.263421471205362
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,4.0,11.90625,436.5041809082031,0.3170033555005162,3314.1634422162097,37.52420644685039,0.039282143087347864,6.22437080606515e-05,0.007889468173498865,183.0,10.207588093469404
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,2.0,11.960968017578125,900.7559533104339,0.6117592134664254,1892.4452386480477,21.7745160574276,0.07407305380417127,0.00011133028480032383,0.01055131673301128,295.0,9.655996934323237
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,4.0,11.929779052734375,598.641980639122,0.44948328466622944,2675.96210045662,30.309963802872748,0.0526189478861204,7.944214745829787e-05,0.008913032450198859,219.0,10.002602548601917
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,2.0,11.953125,598.3727416992188,0.45171325044680993,2670.253592218136,30.273156658496745,0.05271915324282594,7.916292226972997e-05,0.008897354790595348,228.0,10.002212773945038
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,4.0,11.9219970703125,581.9810066074133,0.43705837937959807,2734.649526442431,30.974663390160217,0.05122709220884835,7.773732716368455e-05,0.008816877404369676,222.0,10.021612966005616
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,4.0,11.90625,436.5041809082031,0.31700335550051634,3314.163442216208,37.524206446850414,0.039282143087347905,6.224370806065153e-05,0.007889468173498865,183.0,10.207588093469457
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,4.0,11.90625,768.7608337402344,0.48091551630712287,2890.15514527969,28.311443979658808,0.05878208554474768,9.80075165250495e-05,0.009899874571177632,265.0,9.770208614896951
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,2.0,11.960968017578125,1268.709108828096,0.653626042123478,1935.9660506663074,18.968145390713303,0.09280201721258585,0.00015057488804950283,0.012270895975824375,413.0,9.363015973034742
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,4.0,11.929779052734375,908.86988591264,0.540761071697456,2560.2192573833177,25.078976248033456,0.0695505122798941,0.00011270321078577602,0.010616176844126893,317.0,9.655417086371479
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,2.0,11.953125,921.5552062988281,0.5535671262834896,2492.6158279718125,24.60321563521243,0.07097395488408009,0.00011367768844936276,0.010661973947133934,317.0,9.643553283893038
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,4.0,11.9219970703125,917.7020759433508,0.5562660061773024,2472.512051400196,24.52030154098194,0.07086026688825259,0.00011377864360483297,0.010666707252232666,337.0,9.643318511500116
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,4.0,11.90625,768.7608337402344,0.4809155163071228,2890.1551452796934,28.31144397965879,0.058782085544747696,9.800751652504955e-05,0.009899874571177634,265.0,9.770208614896871
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,4.0,11.90625,234.167236328125,0.457571334389356,3575.6585119853207,38.989582051755264,0.03857679657579289,4.046434060614428e-05,0.006361158747126523,102.0,10.462067757020803
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,2.0,11.960968017578125,638.5157189353716,0.7240525405227779,1821.3077037891283,20.581046188545603,0.08014479601516532,8.336065388482818e-05,0.009130205577358495,202.0,9.783185283752383
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,4.0,11.929779052734375,370.6914496332424,0.5874496728266239,2721.601335328654,30.092424184285587,0.054491864895743966,5.500244710111872e-05,0.007416363468784329,157.0,10.195497950391513
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,2.0,11.953125,379.4587097167969,0.6007858928122194,2633.973387714457,29.461571946486927,0.05504615773177009,5.5783663012348065e-05,0.007468846163387492,148.0,10.175910837321604
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,4.0,11.9219970703125,372.75270460546017,0.6022548713064335,2623.8342548507635,29.56918804075154,0.05395739736995839,5.527563461691497e-05,0.007434758544627725,145.0,10.178880723772236
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,4.0,11.90625,234.167236328125,0.457571334389356,3575.6585119853175,38.98958205175524,0.03857679657579283,4.046434060614432e-05,0.006361158747126527,102.0,10.462067757020826
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/DETRITUSxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,4.0,11.90625,793.6776733398438,0.5000069871950804,2698.546430292406,26.58612076566602,0.06360439200676898,0.00010068954281822673,0.01003441791128049,286.0,9.737054408020482
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/DETRITUSxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,2.0,11.960968017578125,1434.7067284569584,0.6871472723453491,1694.7976588074098,16.58283601701295,0.10667431216451366,0.00016827961655898105,0.012972263355289278,451.0,9.248112618252787
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/DETRITUSxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,4.0,11.929779052734375,1036.2918524662225,0.5845173864401193,2246.372259954211,21.91182993745445,0.08182021437407364,0.00012636474808393333,0.011241207590109407,347.0,9.538575841339421
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/DETRITUSxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,2.0,11.953125,1029.2640380859375,0.5919981507300744,2207.611058772468,21.772501787173205,0.08163227626781416,0.000125180618069072,0.011188414457333621,360.0,9.54061720586763
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/DETRITUSxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,4.0,11.9219970703125,1005.6721992343664,0.5962626942598664,2182.341648748271,21.790565965289495,0.0803195859813359,0.00012322267122326564,0.01110057076114853,347.0,9.549377253043875
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/DETRITUSxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,4.0,11.90625,793.6776733398438,0.500006987195081,2698.546430292406,26.586120765666013,0.06360439200676904,0.00010068954281822674,0.01003441791128049,286.0,9.737054408020462
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,4.0,11.90625,759.9102478027344,0.4270826810846129,3131.834810992865,29.383398181184383,0.0567688374736009,9.705484738338317e-05,0.00985164186231834,264.0,9.76880529415704
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,2.0,11.960968017578125,1246.964144228461,0.6163008598443925,2108.3885892375565,19.589243934611932,0.0916533111079618,0.00014825564578840923,0.012176027504420693,379.0,9.353299484582385
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,4.0,11.929779052734375,903.4810309321455,0.4902251380756941,2794.563094278806,25.924019288080522,0.06894854472607016,0.00011212544507314625,0.010588930308258067,313.0,9.642106839798217
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,2.0,11.953125,909.6188659667969,0.4974523596955253,2757.020566533905,25.655738102532677,0.06907863862795367,0.00011240292870609831,0.010602024745589793,307.0,9.636403901263066
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,4.0,11.9219970703125,899.9558601230383,0.498026711024437,2751.1187426406605,25.66442174781141,0.06849402853072478,0.00011187349960753205,0.010577026973943674,298.0,9.637960684796994
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,4.0,11.90625,759.9102478027344,0.4270826810846129,3131.8348109928656,29.3833981811844,0.05676883747360089,9.705484738338316e-05,0.00985164186231834,264.0,9.768805294157008
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,4.0,11.90625,228.28195190429688,0.4577282610912277,3507.6077115116454,39.112771181922575,0.037126794917849266,3.9830853862994887e-05,0.006311168977534581,105.0,10.458774663376156
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,2.0,11.960968017578125,619.0041222557061,0.7221842662383203,1793.8604941610517,20.759998418113113,0.07795520207250366,8.127961487491606e-05,0.00901552077668928,202.0,9.796295325642092
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,4.0,11.929779052734375,358.6760382563202,0.5815537964180899,2700.816535563995,30.423166161441745,0.05235625826194138,5.371421560446375e-05,0.007328998267462188,155.0,10.204353857398822
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,2.0,11.953125,368.1473083496094,0.5913814078654797,2641.9274586397055,29.87037377450982,0.05319277632953867,5.4575644582771e-05,0.007387533051213443,139.0,10.182672279354133
