normalization,standardization,image_type,channel_image,image_resize_x,image_resize_y,Image_path,gabor_angles,gabor_frequencies,gabor_values
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.503595232963562
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.1050595045089722
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.1050623655319214
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.503595232963562
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,509.650390625
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,31.005599975585938
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.6151246428489685
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.4760427474975586
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0848125219345093
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0848093032836914
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.4760427474975586
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,500.3113098144531
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,30.43743133544922
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PlantsxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.6144631505012512
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PlantsxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.4744213819503784
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PlantsxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0836206674575806
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PlantsxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0836180448532104
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PlantsxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.4744211435317993
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PlantsxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,499.7616882324219
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PlantsxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,30.403989791870117
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.5765172243118286
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.3834179639816284
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.016741156578064
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0167328119277954
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.3834177255630493
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,468.915771484375
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,28.52741813659668
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.6143879294395447
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.4742299318313599
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.083481788635254
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.083475947380066
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.4742294549942017
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,499.6969299316406
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/PLANTSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,30.400049209594727
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.573132336139679
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.375290036201477
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0107673406600952
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0107591152191162
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.3752899169921875
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,466.1607360839844
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,28.35980796813965
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.5680401921272278
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.3629883527755737
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.001720666885376
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.001724362373352
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.3629889488220215
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,461.9911193847656
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,28.106149673461914
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.6161324381828308
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.4784525632858276
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0865839719772339
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0865808725357056
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.4784528017044067
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,501.1283264160156
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,30.487131118774414
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.5689640045166016
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.3652849197387695
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0034162998199463
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0034040212631226
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.3652845621109009
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,462.7694091796875
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,28.153493881225586
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.619201123714447
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.485886573791504
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0920566320419312
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0920348167419434
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.485886573791504
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,503.64794921875
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,30.640419006347656
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.6138507723808289
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.4730472564697266
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0826231241226196
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.082595705986023
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.4730473756790161
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,499.2960510253906
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,30.375661849975586
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.6119694113731384
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.4684882164001465
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0792654752731323
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0792523622512817
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.4684882164001465
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,497.7507629394531
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,30.281644821166992
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.6176403164863586
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.482069492340088
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.089246392250061
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0892342329025269
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.482069492340088
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,502.354248046875
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/DETRITUSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,30.56171226501465
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.5717666745185852
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.3720703125
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.008406639099121
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0083873271942139
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.3720704317092896
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,465.0694580078125
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,28.293411254882812
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.5719869136810303
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.3725404739379883
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0087488889694214
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.008736252784729
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.3725405931472778
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,465.2287902832031
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,28.303110122680664
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.5805317163467407
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.3930031061172485
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0237820148468018
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0237807035446167
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.3930031061172485
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,472.1646728515625
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/BOULDERxSANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,28.72508430480957
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.6148903965950012
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.4755052328109741
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0844229459762573
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.4,1.0844086408615112
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.4,1.4755048751831055
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,90.0,0.8,500.1290283203125
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.8,30.42633628845215
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,135.0,0.2,0.6164467334747314
False,False,DARTER,GRAY,1536.0,512.0,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/SANDxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.4792351722717285
