,normalization,standardization,image_type,channel_image,image_resize_x,image_resize_y,Image_path,GLCM_angle,GLCM_dist,GLCM_mean,GLCM_variance,GLCM_correlation,GLCM_contrast,GLCM_dissimilarity,GLCM_homogeneity,GLCM_ASM,GLCM_energy,GLCM_max_proba,GLCM_entropy
224,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,18.78172853216529,0.6406447442067847,3037.22156862745,24.076332179930795,0.08218125185419665,0.00017900727561531436,0.013379360060007143,60.0,9.149124916568061
225,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,17.1012354940176,0.5769904599146625,3559.028503867301,27.763896654552244,0.07344241775327853,0.0001673300175752788,0.012935610444632244,62.0,9.230756216640538
226,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,17.0859767049551,0.5971988325898541,3388.8737070170546,26.88018358028142,0.07391614520098068,0.0001671943301391773,0.012930364656079012,62.0,9.224235684616978
227,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,18.78172853216529,0.6406447442067836,3037.221568627451,24.076332179930773,0.08218125185419665,0.0001790072756153144,0.013379360060007145,60.0,9.149124916568057
228,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,15.682910069823265,0.5729031051345032,3597.344650301066,28.466118573413617,0.06856754295119603,0.0001530689739580171,0.012372104669700184,57.0,9.28796330789676
229,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,14.775052323006094,0.5194323510763748,4021.340965128568,31.54566161794058,0.06318484610707283,0.00014874477195385807,0.012196096586771444,54.0,9.338896158893377
230,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,13.92937382683158,0.5119343666636529,4074.6798606189477,32.30057878573115,0.06046063949169018,0.00014262522498660447,0.011942580332013867,52.0,9.366497408659976
231,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,4.0,1.3177490234375,15.682910069823265,0.5729031051345028,3597.3446503010673,28.466118573413606,0.06856754295119606,0.00015306897395801715,0.012372104669700186,57.0,9.287963307896753
232,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,9.330465104430914,0.5709581033653734,2660.0515455594004,25.329515570934248,0.07379876559606571,9.660644229195855e-05,0.009828857629041055,31.0,9.600502582979095
233,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,8.270089253783226,0.5058375168047206,3037.905542353928,28.593432578510818,0.06743525242297504,8.879982843202959e-05,0.009423366088188953,35.0,9.693378145366797
234,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,7.729134663939476,0.4983187536193179,3084.177954058338,29.48631301835802,0.06250329243194942,8.398943744735812e-05,0.009164575137307682,30.0,9.732083562832077
235,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,9.330465104430914,0.5709581033653733,2660.0515455594,25.329515570934245,0.07379876559606564,9.660644229195849e-05,0.009828857629041052,31.0,9.60050258297911
236,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,6.69520865380764,0.46136472050290106,3335.9279643353384,32.34500926354793,0.05336256882104279,7.40914890134279e-05,0.008607641315333016,29.0,9.831602886687902
237,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,6.6247532507404685,0.4210984345101591,3543.5091933779495,33.61796407185629,0.054663631130608056,7.511046875576625e-05,0.00866662960762523,26.0,9.84131684755737
238,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,5.481192674487829,0.383853158547014,3760.690975667376,36.957429718875495,0.044359600326353284,6.537733597220137e-05,0.008085625267856616,26.0,9.94650651841668
239,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,4.0,1.3177490234375,6.69520865380764,0.4613647205029008,3335.9279643353416,32.34500926354792,0.05336256882104278,7.40914890134279e-05,0.008607641315333016,29.0,9.831602886687799
240,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,14.706746842712164,0.5964472226125536,3247.2242791234157,27.05788927335641,0.07356087983092949,0.00014347955071844859,0.011978294983779978,49.0,9.342962704126554
241,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,16.741402730345726,0.5998882431705551,3212.6848732643753,25.951856770105287,0.07935502554422982,0.0001641302364571325,0.01281133234512057,55.0,9.251721044016728
242,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,12.727791890501976,0.519184955657797,3860.954407790516,31.86336315348057,0.06095244838529576,0.00012843955601473043,0.011333117665264507,41.0,9.451012192002459
243,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,14.706746842712164,0.5964472226125533,3247.224279123412,27.057889273356405,0.07356087983092956,0.00014347955071844878,0.011978294983779987,49.0,9.342962704126546
244,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,10.81825552880764,0.46454904674859426,4298.226308476149,36.152663270032434,0.05267606595129983,0.00011032187289288073,0.010503421961098236,42.0,9.581181000420177
245,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,13.281430496834219,0.520870626294614,3837.4624867911234,31.417236116003274,0.06365452975535425,0.00013525056745455555,0.011629727746364294,46.0,9.425880229390541
246,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,9.572653856128454,0.3843872149568915,4929.466643042759,41.06789510985117,0.04447206846850475,0.0001027885530811564,0.010138468971257761,37.0,9.647440100260972
247,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,4.0,1.3177490234375,10.81825552880764,0.46454904674859454,4298.226308476144,36.15266327003242,0.05267606595129984,0.00011032187289288073,0.010503421961098236,42.0,9.581181000420207
248,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,10.031606461852789,0.4737400220811514,4472.482768166086,35.172433679354086,0.05857468189807358,0.0001027193427068908,0.010135055140791825,35.0,9.611369740383884
249,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,8.457406148314476,0.3765721782450164,5248.566035318234,41.55920930015845,0.048574374940130824,9.046552739761193e-05,0.009511336782892925,31.0,9.742433355889725
250,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,8.192849263548851,0.3780196686453566,5236.300041934583,41.81259901220762,0.04675352498881778,8.811297863048372e-05,0.009386851369361493,33.0,9.755868083167858
251,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,10.031606461852789,0.4737400220811515,4472.482768166091,35.17243367935409,0.058574681898073605,0.00010271934270689074,0.010135055140791821,35.0,9.611369740383862
252,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,7.39564810693264,0.3453604244920623,5546.813131079203,44.52575266327001,0.041057029505810284,8.024644942023447e-05,0.008958038257354925,29.0,9.820347979257361
253,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,6.9295933386310935,0.28263097969698203,5999.121028531174,48.15843606903837,0.038564980805184376,7.786456247179367e-05,0.00882408989481599,30.0,9.868219982859282
254,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,6.235434617847204,0.259189465192074,6165.83727852587,50.8970470115757,0.033832541809412614,7.227392079679033e-05,0.008501406989245388,28.0,9.92499235912173
255,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,4.0,1.3177490234375,7.39564810693264,0.3453604244920631,5546.813131079206,44.52575266327,0.04105702950581022,8.024644942023447e-05,0.008958038257354925,29.0,9.820347979257374
256,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,9.734548356384039,0.5917637574329425,2452.735801614762,24.157854671280283,0.07735009558980238,0.00010012944183033144,0.01000646999847256,31.0,9.571999973947367
257,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,8.661721333861351,0.5253850829543318,2827.4148844469273,27.35468502469482,0.07051869930939597,9.228238216701141e-05,0.009606371956519871,31.0,9.660919890703935
258,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,8.095894917845726,0.5159836222422226,2883.4388570496694,28.284351411797584,0.06554539052518187,8.725082066149454e-05,0.009340814775034057,30.0,9.699583102746791
259,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,9.734548356384039,0.5917637574329427,2452.7358016147623,24.15785467128028,0.07735009558980233,0.00010012944183033143,0.01000646999847256,31.0,9.571999973947356
260,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,6.964587315917015,0.4784291086981327,3130.2845646132455,31.142600741083843,0.0548472266106406,7.645859582376613e-05,0.008744060602704338,27.0,9.805328920056823
261,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,6.9374668737873435,0.44092766767433356,3315.940154984148,32.268040389808604,0.05742349908780633,7.79356963369189e-05,0.008828119637664575,27.0,9.810332061012598
262,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,5.742972459644079,0.39609583292174627,3571.2743680604776,35.789770848098264,0.046340347645574945,6.777097969566182e-05,0.00823231314368336,26.0,9.917763523644213
263,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,135.0,4.0,1.3177490234375,6.964587315917015,0.47842910869813315,3130.2845646132473,31.142600741083843,0.05484722661064064,7.645859582376606e-05,0.008744060602704332,27.0,9.805328920056814
264,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,13.011068131774664,0.5860552683289646,3653.8646943483272,28.555997693194914,0.07299004156403398,0.0001286957771099484,0.011344416120274696,43.0,9.413606833492327
265,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,14.506966695189476,0.592331002746638,3593.849233529027,27.73267868791354,0.07967274448637324,0.00014426071106416895,0.012010858048622878,55.0,9.356047748879952
266,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,11.212502583861351,0.5021642076117611,4388.686014816886,33.975153760134184,0.061118015374136185,0.00011496497948523201,0.010722172330513627,41.0,9.535804024266014
267,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,13.011068131774664,0.5860552683289648,3653.8646943483272,28.555997693194932,0.07299004156403403,0.00012869577710994832,0.011344416120274693,43.0,9.413606833492285
268,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,9.32295523583889,0.446185202436319,4886.590308012968,38.479678091709125,0.05129211073578902,9.71822445374994e-05,0.00985810552476993,41.0,9.667157682184072
269,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,11.323788895271719,0.5101339326689728,4315.5127744510955,33.72179171069625,0.061798569904823554,0.00011756415202801338,0.010842700402944525,41.0,9.535288389575332
270,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,8.272177781909704,0.36564298961990244,5585.165627214743,43.81807228915665,0.0434476134567609,9.089735074593335e-05,0.00953401021322787,33.0,9.746450327962986
271,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,4.0,1.3177490234375,9.32295523583889,0.4461852024363189,4886.590308012965,38.479678091709125,0.05129211073578901,9.718224453749945e-05,0.009858105524769931,41.0,9.66715768218402
272,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,18.36614015325904,0.6076644035864365,2745.385305651671,24.052064590542102,0.08055381352918219,0.00017538396863596523,0.013243261253783572,64.0,9.171668632693873
273,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,19.49338637292385,0.5891889642415987,2851.3312249557353,24.176509644953864,0.08310463550148865,0.00018860200830778773,0.013733244638751169,58.0,9.125909927979679
274,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,15.610604390501976,0.5173336286907488,3350.000955176593,28.923446090765086,0.06618315212933064,0.00015407471194252024,0.012412683510930271,54.0,9.296114677302999
275,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,18.36614015325904,0.6076644035864367,2745.385305651673,24.052064590542095,0.0805538135291822,0.00017538396863596523,0.013243261253783572,64.0,9.171668632693835
276,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,13.182238683104515,0.4774421478799248,3645.070044001853,32.46974293654469,0.056645187980695406,0.00013109486426585311,0.01144966655697244,45.0,9.430663367337527
277,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,15.472073807381094,0.49035557340893576,3518.9814371257485,29.76530468474816,0.06665017326313669,0.0001550420490060221,0.012451588212192936,51.0,9.301604988279733
278,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,11.416464891284704,0.37081563262515166,4329.252504134186,37.809839357429695,0.0472846229587247,0.00011964786369948619,0.010938366591931639,41.0,9.513870080306965
279,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,135.0,4.0,1.3177490234375,13.182238683104515,0.47744214787992534,3645.0700440018527,32.46974293654471,0.056645187980695406,0.00013109486426585303,0.011449666556972436,45.0,9.43066336733756
280,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,24.731466080993414,0.6464814252160962,2579.116551326414,21.4850865051903,0.0910732562294409,0.00023088005810913828,0.01519473784272497,83.0,9.001903049687709
281,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,23.123299703001976,0.5755700310553487,3089.812063181438,24.93101761252445,0.08470146816075759,0.00022088069248198065,0.014862055459524454,77.0,9.075137420143806
282,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,23.37876234948635,0.5917079445672391,2972.3276954617454,24.255614574596965,0.08445785495773211,0.00022315237153719257,0.014938285428294392,72.0,9.061283027983292
283,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,24.731466080993414,0.646481425216097,2579.116551326414,21.485086505190313,0.09107325622944093,0.00023088005810913836,0.015194737842724973,83.0,9.001903049687682
284,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,20.74586783349514,0.572660035563283,3108.2061718388145,25.71328161185736,0.07393469024715672,0.00019755862176084205,0.01405555483646384,79.0,9.140783814205022
285,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,20.030423416756094,0.5124023580338887,3535.822449219209,28.596501115416213,0.0718251033192664,0.00019622469693630435,0.014008022591940103,67.0,9.18218517834119
286,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,18.99968632683158,0.4860805117962432,3720.2490786676103,29.859000708717204,0.06771049852912912,0.00018898679444225957,0.013747246794986245,64.0,9.20413945495484
287,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,135.0,4.0,1.3177490234375,20.74586783349514,0.5726600355632833,3108.206171838814,25.713281611857333,0.07393469024715676,0.00019755862176084203,0.014055554836463839,79.0,9.14078381420504
288,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,21.42137696966529,0.7309680713293355,1746.8257670126877,17.68664359861591,0.09401642326473597,0.000202021048598556,0.014213410871376229,77.0,9.06470096166806
289,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,21.972115620970726,0.7004879704310523,1938.4439474419898,18.90925822383748,0.0944380043666985,0.00021064388955273697,0.014513576042889532,76.0,9.074711263860024
290,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,19.97922621667385,0.7148468220287332,1845.3902595284687,18.90444739539652,0.08857115781055039,0.00019292229627326034,0.013889647089586558,75.0,9.119381134976573
291,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,21.42137696966529,0.7309680713293347,1746.8257670126877,17.686643598615913,0.09401642326473594,0.000202021048598556,0.014213410871376229,77.0,9.064700961668025
292,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,16.819750890135765,0.6527806126070932,2248.0466767021776,22.329122278832806,0.07300155955609865,0.0001630587171208944,0.012769444667678168,60.0,9.250961843117873
293,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,18.329373612068594,0.634594812887213,2361.280955735588,22.6386168838793,0.07819513309510259,0.00018085647351740646,0.013448288869495869,70.0,9.209950392463325
294,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,15.393271531909704,0.6223858625740506,2436.982435624855,24.233227025750054,0.06726635852468375,0.0001560107106208635,0.012490424757423724,59.0,9.302533533079064
295,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,4.0,1.3177490234375,16.819750890135765,0.6527806126070925,2248.0466767021767,22.329122278832795,0.07300155955609859,0.00016305871712089443,0.01276944466767817,60.0,9.250961843117866
296,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,2.0,1.32293701171875,23.646871354430914,0.7377966609434803,1787.5638408304492,17.93110726643599,0.094248748039006,0.00022142401977413536,0.014880323241587709,86.0,9.059369464011466
297,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,2.0,1.3099365234375,23.41709242761135,0.7103398415772902,1977.91119187401,19.392530984996736,0.09250228982614152,0.00022349321837667954,0.014949689574592495,81.0,9.091765221752246
298,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,2.0,1.3099365234375,22.1605616658926,0.727750627573028,1858.9097241636384,19.01400149100738,0.08855874723675418,0.00021231962938859074,0.0145711917628103,75.0,9.110459808201957
299,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,135.0,2.0,1.32293701171875,23.646871354430914,0.7377966609434794,1787.5638408304496,17.93110726643599,0.09424874803900599,0.00022142401977413536,0.014880323241587709,86.0,9.059369464011485
300,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.0,4.0,1.3177490234375,19.376513585448265,0.667200399993085,2260.4834414080606,22.224247336729967,0.07388830297996958,0.00018552571707219527,0.013620782542577915,65.0,9.215703620798891
301,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,45.0,4.0,1.299591064453125,20.08569075074047,0.6524788074263402,2371.2280028178952,22.902089937771528,0.07777521052438681,0.00019672401255545798,0.014025833756160736,66.0,9.212427385440524
302,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,90.0,4.0,1.29180908203125,18.01213749870658,0.6544935950692735,2357.977380108671,23.651700921332377,0.06991206039784026,0.00017995691441297781,0.013414802063876224,66.0,9.260955940720264
