,normalization,standardization,image_type,channel_image,image_resize_x,image_resize_y,Image_path,gabor_angles,gabor_frequencies,gabor_values
1416,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.9897763133049011
1417,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.3829948902130127
1418,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,468.7723388671875
1419,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5763943195343018
1420,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,1.0164891481399536
1421,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,28.518707275390625
1422,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.9897762537002563
1423,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.3829950094223022
1424,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,468.7723388671875
1425,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.5763223171234131
1426,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,1.0163629055023193
1427,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,28.518686294555664
1428,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.952369213104248
1429,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.330726981163025
1430,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,451.0558776855469
1431,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5546014904975891
1432,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,0.9780045747756958
1433,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,27.44087791442871
1434,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.9523693919181824
1435,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.3307268619537354
1436,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,451.0558776855469
1437,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.554550051689148
1438,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,0.9780190587043762
1439,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,27.44088363647461
1440,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.9775626063346863
1441,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.3659286499023438
1442,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,462.98773193359375
1443,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5689597129821777
1444,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,1.0038084983825684
1445,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,28.166730880737305
1446,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.9775624871253967
1447,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.3659288883209229
1448,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,462.98773193359375
1449,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.5695324540138245
1450,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,1.0039583444595337
1451,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,28.166826248168945
1452,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.9891959428787231
1453,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.3821840286254883
1454,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,468.4975280761719
1455,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5760901570320129
1456,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,1.0158522129058838
1457,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,28.50199317932129
1458,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.9891960620880127
1459,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.3821840286254883
1460,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,468.49755859375
1461,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.575950562953949
1462,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,1.01580810546875
1463,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,28.501962661743164
1464,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.9777647256851196
1465,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.3662112951278687
1466,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,463.0834655761719
1467,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5694596171379089
1468,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,1.0041611194610596
1469,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,28.1726131439209
1470,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.9777647256851196
1471,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.3662112951278687
1472,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,463.08349609375
1473,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.5692679286003113
1474,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,1.0040209293365479
1475,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,28.172592163085938
1476,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.962641716003418
1477,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.3450802564620972
1478,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,455.9209899902344
1479,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5604197978973389
1480,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,0.9885472059249878
1481,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,27.736833572387695
1482,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.962641716003418
1483,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.3450802564620972
1484,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,455.9210510253906
1485,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.5606952905654907
1486,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,0.9885745644569397
1487,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,27.73689079284668
1488,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.9177910089492798
1489,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.2824112176895142
1490,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,434.6789855957031
1491,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5343568921089172
1492,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,0.9424629807472229
1493,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,26.444541931152344
1494,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.9177908301353455
1495,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.2824110984802246
1496,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,434.6790466308594
1497,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.5345239043235779
1498,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,0.9425418376922607
1499,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,26.444583892822266
1500,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.9547975659370422
1501,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.3341196775436401
1502,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,452.20587158203125
1503,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5560052990913391
1504,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,0.9805266261100769
1505,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,27.510828018188477
1506,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.9547974467277527
1507,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.3341195583343506
1508,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,452.20587158203125
1509,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.5559740662574768
1510,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,0.9804840087890625
1511,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,27.510854721069336
1512,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.9663634300231934
1513,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.350280523300171
1514,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,457.6836853027344
1515,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5627588033676147
1516,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,0.9924479126930237
1517,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,27.844114303588867
1518,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.9663634300231934
1519,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.350280523300171
1520,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,457.6837463378906
1521,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.5626906752586365
1522,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,0.9923177361488342
1523,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,27.844078063964844
1524,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.2,0.9756242632865906
1525,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.4,1.363220453262329
1526,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,0.0,0.8,462.06976318359375
1527,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.2,0.5682156085968018
1528,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.4,1.0018895864486694
1529,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,45.0,0.8,28.110931396484375
1530,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.2,0.9756242632865906
1531,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.4,1.363220453262329
1532,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,90.0,0.8,462.0697021484375
1533,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.2,0.5680192708969116
1534,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.4,1.0018961429595947
1535,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_3to5/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers3to5.png,135.0,0.8,28.110925674438477
1536,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.2,1.062962293624878
1537,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.4,1.4852561950683594
1538,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,0.0,0.8,503.4342956542969
1539,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.2,0.6189519762992859
1540,False,False,DARTER,GRAY,,,/home/durrmeyer/Images/StyleTransferImages/Layers_1and2/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3_layers1and2.png,45.0,0.4,1.0916086435317993
